Tempo	Nome do Dispositivo	Tipo	PID	Marca	Mensagem
07-14 23:00:13.382	Samsung SM-S918B	Info	3976	SurfaceControlRegistry	show, t=StartTransaction_SyncId<1730> sc=Task=1#46, caller=android.view.SurfaceControl$Transaction.show:3679 com.android.wm.shell.transition.Transitions.dispatchReady:1372 com.android.wm.shell.transition.Transitions$TransitionPlayerImpl$$ExternalSyntheticLambda1.run:284 android.os.Handler.handleCallback:1070 android.os.Handler.dispatchMessage:125 android.os.Looper.dispatchMessage:358 
07-14 23:00:13.382	Samsung SM-S918B	Info	1918	SurfaceFlinger	destroyed Surface(name=c170089 StatusBar#81)/@0xa0e5857 - animation-leash of insets_animation#22743 form LifecycleManager
07-14 23:00:13.382	Samsung SM-S918B	Info	1918	SurfaceFlinger	destroyed Surface(name=784dd3d NavigationBar0#77)/@0x405fb4f - animation-leash of insets_animation#22744 form LifecycleManager
07-14 23:00:13.382	Samsung SM-S918B	Info	3976	SurfaceControlRegistry	hide, t=FinishTransaction_SyncId<1730> sc=Task=2730#22710, caller=android.view.SurfaceControl$Transaction.hide:3705 com.android.wm.shell.transition.Transitions.dispatchReady:1355 com.android.wm.shell.transition.Transitions$TransitionPlayerImpl$$ExternalSyntheticLambda1.run:284 android.os.Handler.handleCallback:1070 android.os.Handler.dispatchMessage:125 android.os.Looper.dispatchMessage:358 
07-14 23:00:13.381	Samsung SM-S918B	Info	3976	SurfaceControlRegistry	show, t=StartTransaction_SyncId<1730> sc=WallpaperWindowToken{9a91c34}#66, caller=android.view.SurfaceControl$Transaction.show:3679 com.android.wm.shell.transition.Transitions.dispatchReady:908 com.android.wm.shell.transition.Transitions$TransitionPlayerImpl$$ExternalSyntheticLambda1.run:284 android.os.Handler.handleCallback:1070 android.os.Handler.dispatchMessage:125 android.os.Looper.dispatchMessage:358 
07-14 23:00:13.381	Samsung SM-S918B	Debug	3976	ShellDesktopMode	DesktopTaskChangeListener: onTaskMovingToFront for taskId=1, displayId=0 - desktop not supported
07-14 23:00:13.381	Samsung SM-S918B	Debug	1918	SurfaceFlinger	[SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer com.myvocalist/crc64eea2bef31ba6694c.MainActivity$_29673#22719 at index 1
07-14 23:00:13.381	Samsung SM-S918B	Debug	1918	SurfaceFlinger	[SEC_SF_EFFECTS] drawLayersInternal,1337, Rendering layer ScreenCaptureFillLayer at index 0
07-14 23:00:13.381	Samsung SM-S918B	Debug	3976	ShellDesktopMode	DesktopTaskChangeListener: onTaskClosing for taskId=2730, displayId=0 - desktop not supported
07-14 23:00:13.381	Samsung SM-S918B	Verbose	3976	ShellDesktopMode	DesktopModeLogger: taskInfo map after processing changes 0
07-14 23:00:13.381	Samsung SM-S918B	Info	1918	SurfaceFlinger	Capture layer list: 	 com.myvocalist/crc64eea2bef31ba6694c.MainActivity$_29673#22719(preserveDisplayColors:0)
07-14 23:00:13.381	Samsung SM-S918B	Verbose	3976	WindowManagerShell	onTransitionReady (#1730) android.os.BinderProxy@2043ccb: {id=1730 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[
        {m=TO_FRONT f=SHOW_WALLPAPER|MOVE_TO_TOP|EDGE_EXTENSION_RESTRICTION leash=Surface(name=Task=1#46)/@0x77f63f2 sb=Rect(0, 0 - 1080, 2316) eb=Rect(0, 0 - 1080, 2316) epz=Point(1080, 2316) d=0 taskParent=-1 winMode=1 userId=0 inset=Rect(0, 94 - 0, 135)},
        {m=CLOSE f=NONE leash=Surface(name=Task=2730#22710)/@0xdd7a43 sb=Rect(0, 0 - 1080, 2316) eb=Rect(0, 0 - 1080, 2316) epz=Point(1080, 2316) d=0 taskParent=-1 winMode=1 userId=0 inset=Rect(0, 0 - 0, 0) dim=true},
        {m=TO_FRONT f=IS_WALLPAPER p=WCT{android.os.BinderProxy@8de4376} leash=Surface(name=WallpaperWindowToken{9a91c34}#66)/@0xc5fa8c0 sb=Rect(0, 0 - 1080, 2316) eb=Rect(0, 0 - 1080, 2316) epz=Point(1080, 2316) d=0 inset=Rect(0, 0 - 0, 0)}
    ]}
07-14 23:00:13.380	Samsung SM-S918B	Info	2712	ImeTracker	com.myvocalist:6e556c6f: onRequestHide at ORIGIN_SERVER reason HIDE_REMOVE_CLIENT fromUser false
07-14 23:00:13.380	Samsung SM-S918B	Verbose	3976	WindowManagerShell	onTransitionReady(transaction=11647951532316)
07-14 23:00:13.380	Samsung SM-S918B	Debug	2712	InputMethodManagerService	onClientRemovedInternalLocked
07-14 23:00:13.379	Samsung SM-S918B	Verbose	2712	PkgPredictorService-SecIpmManagerServiceImpl	discard foreground app:com.sec.android.app.launcher 1|true
 Removing from current network [579 WIFI], leaving 306 requests.
07-14 23:00:13.379	Samsung SM-S918B	Info	2712	SurfaceComposerClient	captureLayers:childrenOnly:1, sync:1
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	NetworkPolicy	already checked 10156
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	ScreenCaptureInternal	[Capture_TEST] : setIsScreenShotBySystem false
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	SGM:SemGameManager	isForegroundGame(), ret=false
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	SGM:GameManager	identifyForegroundApp. com.sec.android.app.launcher, mCurrentUserId: 0, callerUserId: 0
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	RestrictionPolicy	isScreenCaptureEnabled : ret=true userId=0
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	InputTransport	Input channel destroyed: 'ClientS', fd=1045
07-14 23:00:13.379	Samsung SM-S918B	Debug	2712	PowerManagerService	[api] setPowerBoost(L) boost:0, durationMs:0, caller (uid: 1000 pid: 2712) <- m() in com.android.server.display.DisplayManagerService$BinderService$$ExternalSyntheticOutline0:1
07-14 23:00:13.378	Samsung SM-S918B	Info	4554	InsetsSourceConsumer	applyRequestedVisibilityToControl: visible=true, type=navigationBars, host=com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity
07-14 23:00:13.378	Samsung SM-S918B	Debug	2712	PkgPredictorService-SecIpmManagerServiceImpl	onForegroundActivitiesChanged pid:4554 uid:10156
07-14 23:00:13.378	Samsung SM-S918B	Info	4554	InsetsSourceConsumer	applyRequestedVisibilityToControl: visible=true, type=statusBars, host=com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity
07-14 23:00:13.378	Samsung SM-S918B	Info	1791	sensors-hal	batch:369, android.sensor.accelerometer/11, period=10000000, max_latency=5000000000 request completed
07-14 23:00:13.378	Samsung SM-S918B	Info	1791	sensors-hal	set_config:61, sample_period_ns is adjusted to 10000000 based on min/max delay_ns
07-14 23:00:13.378	Samsung SM-S918B	Debug	2712	ConnectivityService	releasing NetworkRequest [ REQUEST id=7097, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10486 RequestorUid: 10486 RequestorPkg: com.myvocalist UnderlyingNetworks: Null] ] (release request)
07-14 23:00:13.378	Samsung SM-S918B	Info	26563	adbd	Remote process closed the socket (on MSG_PEEK)
07-14 23:00:13.378	Samsung SM-S918B	Info	6633	[AirCmd]_ButtonEventDetectionThread	enableDoubleClickDetection: enabled= true, doubleClickWaitInterval=300
07-14 23:00:13.378	Samsung SM-S918B	Verbose	2712	ActivityManager	Got obituary of 29673:com.myvocalist
07-14 23:00:13.378	Samsung SM-S918B	Info	1918	SurfaceFlinger	id=22744 Removed Surface(name=784dd3d NavigationBar0#77)/@0x405fb4f - animation-leash of insets_animation#22744 (201)
07-14 23:00:13.378	Samsung SM-S918B	Info	1918	SurfaceFlinger	id=22743 Removed Surface(name=c170089 StatusBar#81)/@0xa0e5857 - animation-leash of insets_animation#22743 (201)
07-14 23:00:13.377	Samsung SM-S918B	Debug	2712	AutofillSession	handling death of Token{4858cbd ActivityRecord{135862822 u0 com.myvocalist/crc64eea2bef31ba6694c.MainActivity t2730 f} isExiting}} when saving=false
07-14 23:00:13.377	Samsung SM-S918B	Verbose	2712	Configuration	Updating configuration, locales updated from [] to [en_US,pt_BR]
07-14 23:00:13.376	Samsung SM-S918B	Verbose	2712	WindowManager	Calling onTransitionReady: {id=1730 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[
        {WCT{RemoteToken{73640bc Task{18c8ec5 #1 type=home}}} m=TO_FRONT f=SHOW_WALLPAPER|MOVE_TO_TOP|EDGE_EXTENSION_RESTRICTION leash=Surface(name=Task=1#46)/@0x3be447b sb=Rect(0, 0 - 1080, 2316) eb=Rect(0, 0 - 1080, 2316) epz=Point(1080, 2316) d=0 taskParent=-1 winMode=1 userId=0 inset=Rect(0, 94 - 0, 135)},
        {WCT{RemoteToken{27ba240 Task{80be667 #2730 type=standard A=10486:com.myvocalist}}} m=CLOSE f=NONE leash=Surface(name=Task=2730#22710)/@0xf6d6172 sb=Rect(0, 0 - 1080, 2316) eb=Rect(0, 0 - 1080, 2316) epz=Point(1080, 2316) d=0 taskParent=-1 winMode=1 userId=0 inset=Rect(0, 0 - 0, 0) dim=true},
        {m=TO_FRONT f=IS_WALLPAPER p=WCT{RemoteToken{f6025f6 RemoteWallpaperAnim:1:1@79158114}} leash=Surface(name=WallpaperWindowToken{9a91c34}#66)/@0x691f4b8 sb=Rect(0, 0 - 1080, 2316) eb=Rect(0, 0 - 1080, 2316) epz=Point(1080, 2316) d=0 inset=Rect(0, 0 - 0, 0)}
    ]}
07-14 23:00:13.376	Samsung SM-S918B	Info	2712	SurfaceControlRegistry	show, t=StartTransaction_SyncId<1730> sc=Task=2601#110, caller=android.view.SurfaceControl$Transaction.show:3679 com.android.server.wm.Transition.onTransactionReady:2116 com.android.server.wm.BLASTSyncEngine$SyncGroup.finishNow:261 com.android.server.wm.BLASTSyncEngine.onSurfacePlacement:263 com.android.server.wm.RootWindowContainer.performSurfacePlacement:1105 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:163 
07-14 23:00:13.376	Samsung SM-S918B	Info	2712	SurfaceControlRegistry	show, t=StartTransaction_SyncId<1730> sc=ActivityRecord{204358328 u0 com.sec.android.app.launcher/.activities.LauncherActivity t2601}#111, caller=android.view.SurfaceControl$Transaction.show:3679 com.android.server.wm.Transition.onTransactionReady:2078 com.android.server.wm.BLASTSyncEngine$SyncGroup.finishNow:261 com.android.server.wm.BLASTSyncEngine.onSurfacePlacement:263 com.android.server.wm.RootWindowContainer.performSurfacePlacement:1105 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:163 
07-14 23:00:13.375	Samsung SM-S918B	Info	1918	SurfaceFlinger	id=22751 createSurf, flag=84004, Transition Root: Task=1#22751
07-14 23:00:13.375	Samsung SM-S918B	Verbose	2712	WindowManager	Start calculating TransitionInfo based on participants: {Task{ed28d7 #2601 type=home I=com.sec.android.app.launcher/.activities.LauncherActivity}, Task{18c8ec5 #1 type=home}, Task{80be667 #2730 type=standard A=10486:com.myvocalist}, ActivityRecord{135862822 u0 com.myvocalist/crc64eea2bef31ba6694c.MainActivity t2730 f} isExiting}, WallpaperWindowToken{9a91c34 showWhenLocked=true}_<lock>, ActivityRecord{204358328 u0 com.sec.android.app.launcher/.activities.LauncherActivity t2601}}
  Final targets: [ChangeInfo{1bbc891 container=Task{18c8ec5 #1 type=home} flags=0x30}, ChangeInfo{6e07264 container=Task{80be667 #2730 type=standard A=10486:com.myvocalist} flags=0x0}, ChangeInfo{a6450d0 container=WallpaperWindowToken{9a91c34 showWhenLocked=true}_<lock> flags=0x0}]
07-14 23:00:13.375	Samsung SM-S918B	Debug	2712	ChangeTransitionController	}
07-14 23:00:13.375	Samsung SM-S918B	Debug	2712	ChangeTransitionController	]
07-14 23:00:13.375	Samsung SM-S918B	Debug	2712	ChangeTransitionController	onTransactionReady: TransitionRecord{61d51e9 id=1730 type=CLOSE flags=0x0 parallelCollectType=NONE recentsDisplayId=-1 c=[
   ChangeInfo{947011b container=Task{ed28d7 #2601 type=home I=com.sec.android.app.launcher/.activities.LauncherActivity} flags=0x0}
   ChangeInfo{b73e2b8 container=AppZoomOut:2:14@25068671 flags=0x0}
   ChangeInfo{1bbc891 container=Task{18c8ec5 #1 type=home} flags=0x0}
   ChangeInfo{536c3f6 container=DefaultTaskDisplayArea_d0@56182878 flags=0x0}
   ChangeInfo{e4a93f7 container=RemoteWallpaperAnim:1:1@79158114 flags=0x0}
   ChangeInfo{6e07264 container=Task{80be667 #2730 type=standard A=10486:com.myvocalist} flags=0x0}
   ChangeInfo{dc35ccd container=ActivityRecord{135862822 u0 com.myvocalist/crc64eea2bef31ba6694c.MainActivity t2730 f} isExiting} flags=0x0}
   ChangeInfo{6032982 container=WindowedMagnification:0:31@142036044 flags=0x0}
   ChangeInfo{28a7893 container=Display{#0 state=ON size=1080x2316 ROTATION_0} flags=0x0}
   ChangeInfo{a6450d0 container=WallpaperWindowToken{9a91c34 showWhenLocked=true}_<lock> flags=0x0}
   ChangeInfo{e35f8c9 container=ActivityRecord{204358328 u0 com.sec.android.app.launcher/.activities.LauncherActivity t2601} flags=0x0}
07-14 23:00:13.375	Samsung SM-S918B	Verbose	2712	WindowManager	performShowLocked: mDrawState=HAS_DRAWN in Window{d5dc7b4 u0 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity}
07-14 23:00:13.374	Samsung SM-S918B	Verbose	2712	WindowManager	performShowLocked: mDrawState=HAS_DRAWN in Window{c863ad5 u0 GoogleDiscoverWindow}
07-14 23:00:13.374	Samsung SM-S918B	Verbose	2712	WindowManager	SyncGroup 1730: Finished!
07-14 23:00:13.374	Samsung SM-S918B	Warning	25417	drep	missing event name
07-14 23:00:13.374	Samsung SM-S918B	Info	25417	cbfe	onResume
07-14 23:00:13.374	Samsung SM-S918B	Error	25417	NetworkErrorMessage	(REDACTED) Invalid connectivity state: %s
07-14 23:00:13.374	Samsung SM-S918B	Error	6633	[AirCmd]_MediaControlStateMonitor	getActiveNotificationPackageName : notification service monitor is null
07-14 23:00:13.373	Samsung SM-S918B	Info	25417	byzo	Reloading theme data
07-14 23:00:13.373	Samsung SM-S918B	Info	25417	byxd	(REDACTED) [%s] onStart()
07-14 23:00:13.373	Samsung SM-S918B	Debug	2712	WindowManager	finishDrawingWindow: Window{c863ad5 u0 GoogleDiscoverWindow} mDrawState=DRAW_PENDING seqId=0
07-14 23:00:13.373	Samsung SM-S918B	Debug	2712	NetworkPolicy	already checked 10156
07-14 23:00:13.373	Samsung SM-S918B	Debug	2712	SGM:SemGameManager	isForegroundGame(), ret=false
07-14 23:00:13.373	Samsung SM-S918B	Debug	2712	SGM:GameManager	identifyForegroundApp. com.sec.android.app.launcher, mCurrentUserId: 0, callerUserId: 0
07-14 23:00:13.373	Samsung SM-S918B	Info	6633	[AirCmd]_MediaControlStateMonitor	isForegroundAppSupportsMediaButton : mediaSession is empty
07-14 23:00:13.373	Samsung SM-S918B	Info	6633	[AirCmd]_CallbackRepeater	stopRepeat : isWorking=false
07-14 23:00:13.372	Samsung SM-S918B	Debug	3878	CarrierSvcBindHelper	No carrier app for: 1
07-14 23:00:13.372	Samsung SM-S918B	Debug	3878	CarrierSvcBindHelper	No carrier app for: 0
07-14 23:00:13.372	Samsung SM-S918B	Info	25417	cbfe	onStart
07-14 23:00:13.372	Samsung SM-S918B	Info	6633	[AirCmd]_ActivitySwitchDetector	onTaskFocusChanged :mTopMostActivity = ComponentInfo{com.myvocalist/crc64eea2bef31ba6694c.MainActivity}
07-14 23:00:13.372	Samsung SM-S918B	Info	6633	[AirCmd]_ActivitySwitchDetector	onTaskFocusChanged : taskId=2601, componentName=ComponentInfo{com.sec.android.app.launcher/com.sec.android.app.launcher.Launcher}
07-14 23:00:13.372	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	reportDrawFinished seqId=0
07-14 23:00:13.372	Samsung SM-S918B	Debug	2712	LocationManagerService	package com.myvocalist reset
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	handleMessage: X
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	invokeEnterMethods: AvailableState
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	moveTempStackToStateStack: X mStateStackTop=1,startingIndex=1,Top=AvailableState
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	moveTempStackToStateStack: i=0,j=1
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	invokeExitMethods: AvailableState
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	setupTempStateStackWithStatesToEnter: X mTempStateStackCount=1,curStateInfo: state=UnavailableState,active=true,parent=null
07-14 23:00:13.371	Samsung SM-S918B	Debug	3878	EuiccConnector	handleMessage: new destination call exit/enter
07-14 23:00:13.371	Samsung SM-S918B	Info	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Received frameCommittedCallback lastAttemptedDrawFrameNum=1 didProduceBuffer=true
07-14 23:00:13.371	Samsung SM-S918B	Debug	2712	WindowManager	finishDrawingWindow: Window{d5dc7b4 u0 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity} mDrawState=DRAW_PENDING seqId=0
07-14 23:00:13.371	Samsung SM-S918B	Debug	3976	SecSTQuickControlRequestReceiver	onReceiveForPackage action = android.intent.action.PACKAGE_RESTARTED, pkgName = com.myvocalist
07-14 23:00:13.371	Samsung SM-S918B	Info	3976	{OngoingActivityController}	onTaskFocusChanged but OA data is empty
07-14 23:00:13.370	Samsung SM-S918B	Info	2712	SurfaceControl	apply, lowDebugName=Focus request: d5dc7b4 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity, caller=android.view.SurfaceControl$Transaction.apply:3569 android.view.SurfaceControl$Transaction.apply:3519 com.android.server.wm.WindowAnimator.animate:468 com.android.server.wm.WindowAnimator$$ExternalSyntheticLambda1.doFrame:14 android.view.Choreographer$CallbackRecord.run:1959 android.view.Choreographer$CallbackRecord.run:1970 
07-14 23:00:13.370	Samsung SM-S918B	Debug	2712	InputTransport	Input channel destroyed: 'c9a6b6b', fd=1042
07-14 23:00:13.369	Samsung SM-S918B	Info	1918	SurfaceFlinger	[GoogleDiscoverWindow$_25417#22750] setTransactionState with the first frame. bufferData(ID: 109165183762542, frameNumber: 1)
07-14 23:00:13.369	Samsung SM-S918B	Verbose	2712	InputMethodManagerService	Checking com.google.android.tts/com.google.android.apps.speech.tts.googletts.settings.asr.voiceime.VoiceInputMethodService
07-14 23:00:13.369	Samsung SM-S918B	Info	25417	SurfaceComposerClient	apply transaction with the first frame. layerId: 22750, bufferData(ID: 109165183762542, frameNumber: 1)
07-14 23:00:13.369	Samsung SM-S918B	Info	25417	BLASTBufferQueue	[VRI[GoogleDiscoverWindow]@eb5fb83#27](f:0,a:0,s:0) onFrameAvailable the first frame is available
07-14 23:00:13.368	Samsung SM-S918B	Info	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Setting up sync and frameCommitCallback
07-14 23:00:13.368	Samsung SM-S918B	Info	25417	VRI[GoogleDiscoverWindow]@eb5fb83	mWNT: t=0xb400007eb2d82200 mBlastBufferQueue=0xb400007d8b9bec00 fn= 1 HdrRenderState mRenderHdrSdrRatio=1.0 caller= android.view.ViewRootImpl$12.onFrameDraw:15561 android.view.ThreadedRenderer$1.onFrameDraw:751 <bottom of call stack> 
07-14 23:00:13.368	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Received frameDrawingCallback syncResult=0 frameNum=1.
07-14 23:00:13.358	Samsung SM-S918B	Debug	3976	SecSTQuickControlRequestReceiver	onReceive intent = Intent { act=android.intent.action.PACKAGE_RESTARTED dat=package: flg=0x4000010 (has extras) }
07-14 23:00:13.367	Samsung SM-S918B	Info	4554	HoneySpace.TopTaskUseCase	topTasks 2601 ComponentInfo{com.sec.android.app.launcher/com.sec.android.app.launcher.Launcher}[displayId=0]
07-14 23:00:13.367	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	registerCallbacksForSync syncBuffer=false
07-14 23:00:13.367	Samsung SM-S918B	Debug	2712	InputDispatcher	Focus left window (0): c9a6b6b com.myvocalist/crc64eea2bef31ba6694c.MainActivity
07-14 23:00:13.367	Samsung SM-S918B	Debug	2712	InputDispatcher	Focus request (0): <null> but waiting because NO_WINDOW
07-14 23:00:13.367	Samsung SM-S918B	Debug	2712	InputDispatcher	Once focus requested (0): <null>
07-14 23:00:13.367	Samsung SM-S918B	Info	4554	HoneySpace.TopTaskSource	onTaskFocusChanged(): taskId = 2601
07-14 23:00:13.367	Samsung SM-S918B	Info	4554	HoneySpace.TopTaskSource	onTaskMovedToFront : taskId = 2601, displayId = 0
07-14 23:00:13.367	Samsung SM-S918B	Debug	1918	SurfaceFlinger	[input] setFocusedWindow: <null>
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[GoogleDiscoverWindow$_25417#22750] attach to parent LayerHierarchy{RequestedLayerState{c863ad5 GoogleDiscoverWindow#20260 parentId=111 z=1} 1 children}
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[Surface(name=784dd3d NavigationBar0#77)/@0x405fb4f - animation-leash of insets_animation#22749] attach to parent LayerHierarchy{RequestedLayerState{WindowToken{20eee94 type=2019 android.os.BinderProxy@225f8a6}#76 parentId=30} 1 children}
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[Surface(name=c170089 StatusBar#81)/@0xa0e5857 - animation-leash of insets_animation#22748] attach to parent LayerHierarchy{RequestedLayerState{WindowToken{99f90 type=2000 android.os.BinderProxy@ef8aa42}#80 parentId=17} 1 children}
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity$_4554#22747] attach to parent LayerHierarchy{RequestedLayerState{d5dc7b4 com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity#112 parentId=111} 1 children}
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{Surface(name=c170089 StatusBar#81)/@0xa0e5857 - animation-leash of insets_animation#22743} no children}] RelativeParent to null
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{Surface(name=c170089 StatusBar#81)/@0xa0e5857 - animation-leash of insets_animation#22743} no children}] reparent to OffscreenRoot
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{Surface(name=784dd3d NavigationBar0#77)/@0x405fb4f - animation-leash of insets_animation#22744} no children}] RelativeParent to null
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{Surface(name=784dd3d NavigationBar0#77)/@0x405fb4f - animation-leash of insets_animation#22744} no children}] reparent to OffscreenRoot
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{c170089 StatusBar#81 parentId=22748} 1 children}] reparent to LayerHierarchy{RequestedLayerState{Surface(name=c170089 StatusBar#81)/@0xa0e5857 - animation-leash of insets_animation#22748 parentId=80} 1 children}
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{784dd3d NavigationBar0#77 parentId=22749} 1 children}] reparent to LayerHierarchy{RequestedLayerState{Surface(name=784dd3d NavigationBar0#77)/@0x405fb4f - animation-leash of insets_animation#22749 parentId=76} 1 children}
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[LayerHierarchy{RequestedLayerState{ImeContainer#15 parentId=22711 relativeParentId=22711 z=1} 1 children}] RelativeParent to null
07-14 23:00:13.365	Samsung SM-S918B	Error	1918	SurfaceFlinger	alpha changed 0.000 -> 0.000 - GoogleDiscoverWindow$_25417#22750
07-14 23:00:13.365	Samsung SM-S918B	Error	1918	SurfaceFlinger	alpha changed 0.000 -> 0.000 - GoogleDiscoverWindow$_25417#22750
07-14 23:00:13.365	Samsung SM-S918B	Error	1918	SurfaceFlinger	alpha changed 0.000 -> 0.000 - GoogleDiscoverWindow$_25417#22750
07-14 23:00:13.365	Samsung SM-S918B	Error	1918	SurfaceFlinger	alpha changed 0.000 -> 0.000 - GoogleDiscoverWindow$_25417#22750
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	RequestedLayer [com.android.systemui.wallpapers.ImageWallpaper$_3976#68] hidden!! flag  from(1) --> to(0)
07-14 23:00:13.365	Samsung SM-S918B	Error	1918	SurfaceFlinger	alpha changed 1.000 -> 0.000 - GoogleDiscoverWindow$_25417#22750
07-14 23:00:13.365	Samsung SM-S918B	Info	4554	VRI[LauncherActivity]@b90769c	Received frameCommittedCallback lastAttemptedDrawFrameNum=1 didProduceBuffer=true
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[Display 0 name="Built-in Screen"#41] setFrameRateCategory: High
07-14 23:00:13.365	Samsung SM-S918B	Info	1918	SurfaceFlinger	[com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity$_4554#22747] setTransactionState with the first frame. bufferData(ID: 19559281071236, frameNumber: 1)
07-14 23:00:13.364	Samsung SM-S918B	Info	4554	SurfaceComposerClient	apply transaction with the first frame. layerId: 22747, bufferData(ID: 19559281071236, frameNumber: 1)
07-14 23:00:13.364	Samsung SM-S918B	Info	4554	BLASTBufferQueue	[VRI[LauncherActivity]@b90769c#733](f:0,a:0,s:0) onFrameAvailable the first frame is available
07-14 23:00:13.364	Samsung SM-S918B	Debug	3878	EuiccConnector	transitionTo: destState=AvailableState
07-14 23:00:13.364	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Start draw after previous draw not visible
07-14 23:00:13.364	Samsung SM-S918B	Info	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Creating new active sync group VRI[GoogleDiscoverWindow]@eb5fb83#59
07-14 23:00:13.364	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Setup new sync=wmsSync-VRI[GoogleDiscoverWindow]@eb5fb83#58
07-14 23:00:13.364	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	reportNextDraw android.view.ViewRootImpl.performTraversals:5507 android.view.ViewRootImpl.doTraversal:3959 android.view.ViewRootImpl$TraversalRunnable.run:13034 android.view.Choreographer$CallbackRecord.run:1961 android.view.Choreographer$CallbackRecord.run:1970 
07-14 23:00:13.363	Samsung SM-S918B	Debug	25417	VRI[GoogleDiscoverWindow]@eb5fb83	mThreadedRenderer.initialize() mSurface={isValid=true 0xb400007d75f21900} hwInitialized=true
07-14 23:00:13.363	Samsung SM-S918B	Debug	3878	EuiccConnector	processMsg: UnavailableState
07-14 23:00:13.363	Samsung SM-S918B	Debug	3878	EuiccConnector	processMsg: AvailableState
07-14 23:00:13.363	Samsung SM-S918B	Debug	3878	EuiccConnector	handleMessage: E msg.what=1
07-14 23:00:13.363	Samsung SM-S918B	Info	25417	VRI[GoogleDiscoverWindow]@eb5fb83	Relayout returned: old=(0,0,1080,2316) new=(0,0,1080,2316) relayoutAsync=false req=(1080,2316)0 dur=13 res=0x3 s={true 0xb400007d75f21900} ch=true seqId=0
07-14 23:00:13.363	Samsung SM-S918B	Info	3976	ImageWallpaper[WallpaperAnimator]	release
07-14 23:00:13.363	Samsung SM-S918B	Debug	3976	ImageWallpaper[WallpaperAnimator]	changeToDownScaleImmediately
